record_id,question_id,decision,reason_codes,confidence,evidence_basis,status
pubmed:25743714,HRS4_LIVER_DISEASE,uncertain,insufficient_abstract,low,title_only,ok
pubmed:25744927,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:25746479,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:25804917,HRS4_LIVER_DISEASE,retain,exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:25809237,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:25811114,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:25823877,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:25857314,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:25910227,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:25923145,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:25948859,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:25956487,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:25956676,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:25962859,HRS4_LIVER_DISEASE,deprioritize,population|off_topic,high,abstract,ok
pubmed:25971830,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:25975988,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:25980398,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:26045135,HRS4_LIVER_DISEASE,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:26051348,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:26066646,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|design_signal,medium,abstract,ok
pubmed:26069918,HRS4_LIVER_DISEASE,retain,exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:26076377,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:26114074,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:26126259,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:26149408,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:26243373,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:26273591,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,low,abstract,ok
pubmed:26298863,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:26299642,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:26302024,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:26325335,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:26327730,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:26333346,HRS4_LIVER_DISEASE,deprioritize,animal_term_present,medium,abstract,ok
pubmed:26377694,HRS4_LIVER_DISEASE,retain,exposure|outcome,low,abstract,ok
pubmed:26436170,HRS4_LIVER_DISEASE,retain,exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:26459430,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:26475488,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:26517853,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:26538199,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:26560492,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:26561740,HRS4_LIVER_DISEASE,retain,exposure|outcome,low,abstract,ok
pubmed:26626635,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:26626645,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:26626648,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:26669124,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:26670668,HRS4_LIVER_DISEASE,uncertain,exposure|insufficient_abstract,low,title_only,ok
pubmed:26683486,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:26696029,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:26710547,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:26712744,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:26713057,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:26719300,HRS4_LIVER_DISEASE,deprioritize,off_topic|insufficient_abstract,low,title_only,ok
pubmed:26731241,HRS4_LIVER_DISEASE,deprioritize,population|off_topic,high,abstract,ok
pubmed:26755857,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:26827101,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:26861284,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:26875483,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:26876280,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:26882579,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:26912176,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:26938524,HRS4_LIVER_DISEASE,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:26950122,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:26971288,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:27016852,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:27020633,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:27043516,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:27043544,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:27070596,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:27118685,HRS4_LIVER_DISEASE,deprioritize,animal_term_present,medium,abstract,ok
pubmed:27128912,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:27142670,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:27187363,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:27189593,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:27273168,HRS4_LIVER_DISEASE,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:27310002,HRS4_LIVER_DISEASE,retain,exposure|outcome,low,abstract,ok
pubmed:27367536,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:27402097,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:27404261,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:27428996,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:27471014,HRS4_LIVER_DISEASE,retain,exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:27479144,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:27491219,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:27562319,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:27608014,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:27627914,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:27644137,HRS4_LIVER_DISEASE,retain,exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:27677775,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:27740529,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:27771930,HRS4_LIVER_DISEASE,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:27842768,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:27842775,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:27856182,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:27871867,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:27890005,HRS4_LIVER_DISEASE,retain,exposure|outcome,medium,abstract,ok
pubmed:27890791,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:27956449,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:27959299,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:27978926,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:27981596,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:28018115,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:28025058,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:28062872,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:28078299,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:28121193,HRS4_LIVER_DISEASE,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:28152355,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:28196290,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:28219592,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:28230908,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:28276270,HRS4_LIVER_DISEASE,uncertain,insufficient_abstract,low,title_only,ok
pubmed:28325574,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:28379595,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:28379599,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:28400341,HRS4_LIVER_DISEASE,retain,exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:28405790,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:28506365,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:28543822,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:28555362,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:28571502,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:28573253,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:28594241,HRS4_LIVER_DISEASE,deprioritize,population|off_topic,medium,abstract,ok
pubmed:28596675,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:28617329,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:28627645,HRS4_LIVER_DISEASE,deprioritize,exposure|off_topic,medium,abstract,ok
pubmed:28647510,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:28765194,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:28771932,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:28807851,HRS4_LIVER_DISEASE,retain,exposure|outcome|human_signal,medium,abstract,ok
pubmed:28843594,HRS4_LIVER_DISEASE,deprioritize,animal_term_present,high,abstract,ok
pubmed:28864554,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:28873351,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:28895915,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:28933492,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:28968354,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,medium,abstract,ok
pubmed:28972878,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:29087122,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:29117101,HRS4_LIVER_DISEASE,retain,exposure|outcome,high,abstract,ok
pubmed:29196155,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:29268595,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:29277608,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:29289796,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:29307848,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:29310849,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:29364842,HRS4_LIVER_DISEASE,retain,exposure|outcome,low,abstract,ok
pubmed:29397594,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:2942280,HRS4_LIVER_DISEASE,uncertain,population|insufficient_abstract,low,title_only,ok
pubmed:29423815,HRS4_LIVER_DISEASE,retain,exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:29433390,HRS4_LIVER_DISEASE,deprioritize,animal_term_present,medium,abstract,ok
pubmed:29433393,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:29471563,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:29486131,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:29507653,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,low,abstract,ok
pubmed:29521706,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:29526703,HRS4_LIVER_DISEASE,retain,exposure|outcome,low,abstract,ok
pubmed:29600768,HRS4_LIVER_DISEASE,deprioritize,animal_term_present,medium,abstract,ok
pubmed:29744362,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:29749323,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:29751876,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:29770511,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:29782898,HRS4_LIVER_DISEASE,retain,exposure|outcome,low,abstract,ok
pubmed:29802521,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:29808546,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:29857089,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:29870727,HRS4_LIVER_DISEASE,retain,exposure|outcome|insufficient_abstract,low,title_only,ok
pubmed:29906537,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:29920288,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|exposure,medium,abstract,ok
pubmed:29920648,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:29953177,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:29969892,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:30003672,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:30010169,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:3001402,HRS4_LIVER_DISEASE,retain,exposure|outcome,low,abstract,ok
pubmed:30079536,HRS4_LIVER_DISEASE,retain,exposure|outcome,medium,abstract,ok
pubmed:30080294,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:30158570,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:30213010,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:30274144,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:30327154,HRS4_LIVER_DISEASE,deprioritize,animal_term_present,medium,abstract,ok
pubmed:30343418,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,medium,abstract,ok
pubmed:30357773,HRS4_LIVER_DISEASE,retain,population|exposure|outcome,high,abstract,ok
pubmed:30378260,HRS4_LIVER_DISEASE,retain,exposure|outcome,low,abstract,ok
pubmed:30390892,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|design_signal,high,abstract,ok
pubmed:30612458,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:30626086,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:30670256,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:30742832,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
pubmed:30782046,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:30802610,HRS4_LIVER_DISEASE,deprioritize,animal_term_present|off_topic,high,abstract,ok
pubmed:30888761,HRS4_LIVER_DISEASE,deprioritize,exposure|off_topic,high,abstract,ok
pubmed:30910808,HRS4_LIVER_DISEASE,retain,population|exposure|outcome|human_signal|design_signal,high,abstract,ok
