retrieval_id,record_id,question_id,search_run_id,database,pmid,raw_file,status
RET-A1-PUBMED-22395015,REC-PUBMED-22395015,A1,pubmed_a1_designpilot_20260710,PubMed,22395015,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22390628,REC-PUBMED-22390628,A1,pubmed_a1_designpilot_20260710,PubMed,22390628,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22389052,REC-PUBMED-22389052,A1,pubmed_a1_designpilot_20260710,PubMed,22389052,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22388002,REC-PUBMED-22388002,A1,pubmed_a1_designpilot_20260710,PubMed,22388002,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22387584,REC-PUBMED-22387584,A1,pubmed_a1_designpilot_20260710,PubMed,22387584,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22382136,REC-PUBMED-22382136,A1,pubmed_a1_designpilot_20260710,PubMed,22382136,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22376271,REC-PUBMED-22376271,A1,pubmed_a1_designpilot_20260710,PubMed,22376271,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22375363,REC-PUBMED-22375363,A1,pubmed_a1_designpilot_20260710,PubMed,22375363,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-24991315,REC-PUBMED-24991315,A1,pubmed_a1_designpilot_20260710,PubMed,24991315,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22374861,REC-PUBMED-22374861,A1,pubmed_a1_designpilot_20260710,PubMed,22374861,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22371186,REC-PUBMED-22371186,A1,pubmed_a1_designpilot_20260710,PubMed,22371186,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22370770,REC-PUBMED-22370770,A1,pubmed_a1_designpilot_20260710,PubMed,22370770,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22370610,REC-PUBMED-22370610,A1,pubmed_a1_designpilot_20260710,PubMed,22370610,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22367852,REC-PUBMED-22367852,A1,pubmed_a1_designpilot_20260710,PubMed,22367852,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22357373,REC-PUBMED-22357373,A1,pubmed_a1_designpilot_20260710,PubMed,22357373,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22355190,REC-PUBMED-22355190,A1,pubmed_a1_designpilot_20260710,PubMed,22355190,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22353708,REC-PUBMED-22353708,A1,pubmed_a1_designpilot_20260710,PubMed,22353708,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22353706,REC-PUBMED-22353706,A1,pubmed_a1_designpilot_20260710,PubMed,22353706,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22345595,REC-PUBMED-22345595,A1,pubmed_a1_designpilot_20260710,PubMed,22345595,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22344774,REC-PUBMED-22344774,A1,pubmed_a1_designpilot_20260710,PubMed,22344774,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22343277,REC-PUBMED-22343277,A1,pubmed_a1_designpilot_20260710,PubMed,22343277,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22342526,REC-PUBMED-22342526,A1,pubmed_a1_designpilot_20260710,PubMed,22342526,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22338910,REC-PUBMED-22338910,A1,pubmed_a1_designpilot_20260710,PubMed,22338910,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22336844,REC-PUBMED-22336844,A1,pubmed_a1_designpilot_20260710,PubMed,22336844,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22315272,REC-PUBMED-22315272,A1,pubmed_a1_designpilot_20260710,PubMed,22315272,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22315271,REC-PUBMED-22315271,A1,pubmed_a1_designpilot_20260710,PubMed,22315271,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22315269,REC-PUBMED-22315269,A1,pubmed_a1_designpilot_20260710,PubMed,22315269,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22315268,REC-PUBMED-22315268,A1,pubmed_a1_designpilot_20260710,PubMed,22315268,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22315266,REC-PUBMED-22315266,A1,pubmed_a1_designpilot_20260710,PubMed,22315266,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22315265,REC-PUBMED-22315265,A1,pubmed_a1_designpilot_20260710,PubMed,22315265,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22315261,REC-PUBMED-22315261,A1,pubmed_a1_designpilot_20260710,PubMed,22315261,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22315259,REC-PUBMED-22315259,A1,pubmed_a1_designpilot_20260710,PubMed,22315259,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22326057,REC-PUBMED-22326057,A1,pubmed_a1_designpilot_20260710,PubMed,22326057,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22322584,REC-PUBMED-22322584,A1,pubmed_a1_designpilot_20260710,PubMed,22322584,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22321278,REC-PUBMED-22321278,A1,pubmed_a1_designpilot_20260710,PubMed,22321278,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22320249,REC-PUBMED-22320249,A1,pubmed_a1_designpilot_20260710,PubMed,22320249,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22319005,REC-PUBMED-22319005,A1,pubmed_a1_designpilot_20260710,PubMed,22319005,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22318514,REC-PUBMED-22318514,A1,pubmed_a1_designpilot_20260710,PubMed,22318514,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22318218,REC-PUBMED-22318218,A1,pubmed_a1_designpilot_20260710,PubMed,22318218,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22317799,REC-PUBMED-22317799,A1,pubmed_a1_designpilot_20260710,PubMed,22317799,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22313346,REC-PUBMED-22313346,A1,pubmed_a1_designpilot_20260710,PubMed,22313346,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22308809,REC-PUBMED-22308809,A1,pubmed_a1_designpilot_20260710,PubMed,22308809,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22308803,REC-PUBMED-22308803,A1,pubmed_a1_designpilot_20260710,PubMed,22308803,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22306274,REC-PUBMED-22306274,A1,pubmed_a1_designpilot_20260710,PubMed,22306274,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22305462,REC-PUBMED-22305462,A1,pubmed_a1_designpilot_20260710,PubMed,22305462,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22304928,REC-PUBMED-22304928,A1,pubmed_a1_designpilot_20260710,PubMed,22304928,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22294759,REC-PUBMED-22294759,A1,pubmed_a1_designpilot_20260710,PubMed,22294759,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22293053,REC-PUBMED-22293053,A1,pubmed_a1_designpilot_20260710,PubMed,22293053,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22292869,REC-PUBMED-22292869,A1,pubmed_a1_designpilot_20260710,PubMed,22292869,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22290807,REC-PUBMED-22290807,A1,pubmed_a1_designpilot_20260710,PubMed,22290807,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22290467,REC-PUBMED-22290467,A1,pubmed_a1_designpilot_20260710,PubMed,22290467,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22287864,REC-PUBMED-22287864,A1,pubmed_a1_designpilot_20260710,PubMed,22287864,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22286737,REC-PUBMED-22286737,A1,pubmed_a1_designpilot_20260710,PubMed,22286737,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22279699,REC-PUBMED-22279699,A1,pubmed_a1_designpilot_20260710,PubMed,22279699,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22277458,REC-PUBMED-22277458,A1,pubmed_a1_designpilot_20260710,PubMed,22277458,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22276081,REC-PUBMED-22276081,A1,pubmed_a1_designpilot_20260710,PubMed,22276081,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22265646,REC-PUBMED-22265646,A1,pubmed_a1_designpilot_20260710,PubMed,22265646,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22264937,REC-PUBMED-22264937,A1,pubmed_a1_designpilot_20260710,PubMed,22264937,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22264366,REC-PUBMED-22264366,A1,pubmed_a1_designpilot_20260710,PubMed,22264366,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22259168,REC-PUBMED-22259168,A1,pubmed_a1_designpilot_20260710,PubMed,22259168,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22245761,REC-PUBMED-22245761,A1,pubmed_a1_designpilot_20260710,PubMed,22245761,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22240968,REC-PUBMED-22240968,A1,pubmed_a1_designpilot_20260710,PubMed,22240968,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22225856,REC-PUBMED-22225856,A1,pubmed_a1_designpilot_20260710,PubMed,22225856,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22224125,REC-PUBMED-22224125,A1,pubmed_a1_designpilot_20260710,PubMed,22224125,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22221937,REC-PUBMED-22221937,A1,pubmed_a1_designpilot_20260710,PubMed,22221937,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22209612,REC-PUBMED-22209612,A1,pubmed_a1_designpilot_20260710,PubMed,22209612,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-24288086,REC-PUBMED-24288086,A1,pubmed_a1_designpilot_20260710,PubMed,24288086,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-24281408,REC-PUBMED-24281408,A1,pubmed_a1_designpilot_20260710,PubMed,24281408,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-24281379,REC-PUBMED-24281379,A1,pubmed_a1_designpilot_20260710,PubMed,24281379,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-24175070,REC-PUBMED-24175070,A1,pubmed_a1_designpilot_20260710,PubMed,24175070,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-23650469,REC-PUBMED-23650469,A1,pubmed_a1_designpilot_20260710,PubMed,23650469,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22202495,REC-PUBMED-22202495,A1,pubmed_a1_designpilot_20260710,PubMed,22202495,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22196778,REC-PUBMED-22196778,A1,pubmed_a1_designpilot_20260710,PubMed,22196778,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22193838,REC-PUBMED-22193838,A1,pubmed_a1_designpilot_20260710,PubMed,22193838,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22192158,REC-PUBMED-22192158,A1,pubmed_a1_designpilot_20260710,PubMed,22192158,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22187399,REC-PUBMED-22187399,A1,pubmed_a1_designpilot_20260710,PubMed,22187399,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22184880,REC-PUBMED-22184880,A1,pubmed_a1_designpilot_20260710,PubMed,22184880,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22175718,REC-PUBMED-22175718,A1,pubmed_a1_designpilot_20260710,PubMed,22175718,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22174593,REC-PUBMED-22174593,A1,pubmed_a1_designpilot_20260710,PubMed,22174593,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22172097,REC-PUBMED-22172097,A1,pubmed_a1_designpilot_20260710,PubMed,22172097,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22169573,REC-PUBMED-22169573,A1,pubmed_a1_designpilot_20260710,PubMed,22169573,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22161077,REC-PUBMED-22161077,A1,pubmed_a1_designpilot_20260710,PubMed,22161077,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22153026,REC-PUBMED-22153026,A1,pubmed_a1_designpilot_20260710,PubMed,22153026,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22152517,REC-PUBMED-22152517,A1,pubmed_a1_designpilot_20260710,PubMed,22152517,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22149257,REC-PUBMED-22149257,A1,pubmed_a1_designpilot_20260710,PubMed,22149257,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22146937,REC-PUBMED-22146937,A1,pubmed_a1_designpilot_20260710,PubMed,22146937,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22143470,REC-PUBMED-22143470,A1,pubmed_a1_designpilot_20260710,PubMed,22143470,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22143201,REC-PUBMED-22143201,A1,pubmed_a1_designpilot_20260710,PubMed,22143201,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22143126,REC-PUBMED-22143126,A1,pubmed_a1_designpilot_20260710,PubMed,22143126,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22137797,REC-PUBMED-22137797,A1,pubmed_a1_designpilot_20260710,PubMed,22137797,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22130800,REC-PUBMED-22130800,A1,pubmed_a1_designpilot_20260710,PubMed,22130800,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22130488,REC-PUBMED-22130488,A1,pubmed_a1_designpilot_20260710,PubMed,22130488,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-28352399,REC-PUBMED-28352399,A1,pubmed_a1_designpilot_20260710,PubMed,28352399,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22127508,REC-PUBMED-22127508,A1,pubmed_a1_designpilot_20260710,PubMed,22127508,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22127212,REC-PUBMED-22127212,A1,pubmed_a1_designpilot_20260710,PubMed,22127212,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22125670,REC-PUBMED-22125670,A1,pubmed_a1_designpilot_20260710,PubMed,22125670,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22124808,REC-PUBMED-22124808,A1,pubmed_a1_designpilot_20260710,PubMed,22124808,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22122182,REC-PUBMED-22122182,A1,pubmed_a1_designpilot_20260710,PubMed,22122182,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22122181,REC-PUBMED-22122181,A1,pubmed_a1_designpilot_20260710,PubMed,22122181,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22119500,REC-PUBMED-22119500,A1,pubmed_a1_designpilot_20260710,PubMed,22119500,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
RET-A1-PUBMED-22116191,REC-PUBMED-22116191,A1,pubmed_a1_designpilot_20260710,PubMed,22116191,research/searches/A1/pubmed/pubmed_a1_designpilot_20260710/efetch_038.xml,design_pilot_not_final_search
